id,item_group_id,title,description,link,image_link,image_link 2,image_link 3,image_link 4,image_link 5,image_link 6,image_link 7,image_link 8,image_link 9,image_link 10,price,availability,condition,google_product_category,product_type,additional_image_link,sale_price,brand,gender,age_group,size,size_type,shipping,custom_label_0,adwords_redirect,variant_names,variant_values
product_9f821dd4-1db5-4734-afc4-c7090e08120a,product_9f821dd4-1db5-4734-afc4-c7090e08120a,Red Ankara Shoulder Bag,"Its all about fashion accessories, with this new stream line shoulder bag by BijouCREATES! Show some individuality, and inject some heat back into your look with these beautiful west African influences on this bag.

With a light weight, compact design this bag is can be used on the go, dress it up and down formal events and causal with the unique statement look.

Buy bag Only or include matching card holder with initials in your purchase!
This bag is made from vegan leather and authentic kente print fabric 
Please feel free to message for inquiries x",https://www.bijoucreates.co.uk/product-page/red-ankara-shoulder-bag,https://i.etsystatic.com/22032131/r/il/b317ef/2690282680/il_fullxfull.2690282680_s7gh.jpg,https://i.etsystatic.com/22032131/r/il/ad40b1/2690287112/il_fullxfull.2690287112_bxal.jpg,https://i.etsystatic.com/22032131/r/il/207278/2690292182/il_fullxfull.2690292182_l4zw.jpg,https://i.etsystatic.com/22032131/r/il/d67180/2737973555/il_fullxfull.2737973555_cb0n.jpg,https://i.etsystatic.com/22032131/r/il/f618c7/2737953529/il_fullxfull.2737953529_4mf2.jpg,https://i.etsystatic.com/22032131/r/il/08a590/2816012652/il_fullxfull.2816012652_4xk6.jpg,https://i.etsystatic.com/22032131/r/il/b2ed14/2737966935/il_fullxfull.2737966935_eiqp.jpg,https://i.etsystatic.com/22032131/r/il/4961db/2690280162/il_fullxfull.2690280162_f10o.jpg,,,15,In Stock,New,,,,,BijouCREATES,,,,,,"<p>Delivery Customs and import taxes</p>

<p>Buyers are responsible for any customs and import taxes that may apply. Sellers aren't responsible for delays due to customs.</p>

<p>Returns &amp; exchanges</p>

<p>I gladly accept returns and exchanges Just contact me within: 14 days of delivery Dispatch returns back to me within: 28&nbsp;days of delivery I don't accept cancellations But please contact me if you have any problems with your order.</p>

<p>The following items can't be returned or exchanged Because of the nature of these items, unless they arrive damaged or defective, I can't accept returns for: Custom or personalised orders Perishable products (like food or flowers) Digital downloads Intimate items (for health/hygiene reasons)</p>

<p>Conditions of return</p>

<p>Buyers are responsible for return postage costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.</p>
",,,
product_a4872d3a-4024-f502-bd60-8609d141e5b4,product_a4872d3a-4024-f502-bd60-8609d141e5b4,Monochromatic Vibes Device Case,"More Life More ANKARA. 

This design features our most customisable case for the ultimate unique user. Select from our growing range of beautiful Ankara/ African wax print fabric . With added protection this case uses our heavyweight vegan leather fabric.

1. Select your device size
2. Pick you ankara fabric,
3. Chose the detail positioning  

And your case is ready to order.!!

Optional addition of adding four letter monogram for that additional special touch x
Available for all device, Email for a special request !",https://www.bijoucreates.co.uk/product-page/monochromatic-vibes-device-case,https://www.bijoucreates.co.uk/product-page/monochromatic-vibes-device-case,,,,,,,,,,20,In Stock,New,,,,,BijouCREATES,,,,,,"<p>&nbsp;</p>

<p>&nbsp;Delivery Customs and import taxes</p>

<p>Buyers are responsible for any customs and import taxes that may apply. Sellers aren't responsible for delays due to customs.</p>

<p>Returns &amp; exchanges</p>

<p>I gladly accept returns and exchanges Just contact me within: 14 days of delivery Dispatch returns back to me within: 28&nbsp;days of delivery I don't accept cancellations But please contact me if you have any problems with your order.</p>

<p>The following items can't be returned or exchanged Because of the nature of these items, unless they arrive damaged or defective, I can't accept returns for: Custom or personalised orders Perishable products (like food or flowers) Digital downloads Intimate items (for health/hygiene reasons)</p>

<p>Conditions of return</p>

<p>Buyers are responsible for return postage costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.</p>
",,Size,13 inch;13 MacBook Pro;15 inch;15inch MacBok Pro;16 inch;Ipad 2/3;iPad Pro
product_c7a59553-af1d-1ca5-8747-ca8bf8c491b7,product_c7a59553-af1d-1ca5-8747-ca8bf8c491b7,Fan- Rich Disc,"Introducing BijouCREATES luxury handmade fan!
 
Embrace summer, boss mood and African inspired glamour with these authentic print fans. Turn heads with this beautiful accessory. Fantastic for gifts, home decor and a statement piece with an outfit. Fits into your purse perfectly once folded, and is crisp and interfaced to create a sturdy long-lasting and wonderfully unique item. Add a matching face mask to this product for a stunning co-ord show stopping look All fabrics are cut by hand, so the precise placement of prints will always be unique to every order.
 
FEATURES
Material: 100% cotton, wax print fabrics & Vegan Leather Measurements: Total opened length: 35 cm Folded length : 24 cm Open fan radius: 13.5 cm Do not machine wash, please wipe down with slightly damp cloth to clean.
 
SHIPPING
Your item will be made within 1 week (excluding weekends and UK public holidays). Once ready to be shipped, you will receive an email notification so that you know to expect your package within another approximately: UK: 1-2 working days Europe: 3-8 working days USA: 5-10 working days Rest of this beautiful world: 5-12 working days Please note that these timings are Royal Mail estimates outside of peak seasons. All orders are neatly wrapped in white tissue paper and a wax print ribbon. Gift wrapping is also available at checkout
 
SOCIALS
To see behind the scenes and learn more about BijouCREATES you can find @BijouCREATES on Instagram, Tiki's Tok and Facebook. I also LOVE to see where my creations find homes, so please do tag @BijouCreates in your posts and stories! Please message me from any questions or enquires.",https://www.bijoucreates.co.uk/product-page/fan-rich-disc,https://www.bijoucreates.co.uk/product-page/fan-rich-disc,,,,,,,,,,15,In Stock,New,,,,,BijouCREATES,,,,,,"<p>&nbsp;Delivery Customs and import taxes</p>

<p>Buyers are responsible for any customs and import taxes that may apply. Sellers aren't responsible for delays due to customs.</p>

<p>Returns &amp; exchanges</p>

<p>I gladly accept returns and exchanges Just contact me within: 14 days of delivery Dispatch returns back to me within: 28&nbsp;days of delivery I don't accept cancellations But please contact me if you have any problems with your order.</p>

<p>The following items can't be returned or exchanged Because of the nature of these items, unless they arrive damaged or defective, I can't accept returns for: Custom or personalised orders Perishable products (like food or flowers) Digital downloads Intimate items (for health/hygiene reasons)</p>

<p>Conditions of return</p>

<p>Buyers are responsible for return postage costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.</p>
",,Product Type,Fan ONLY;Fan & Mask DUO
,,,,,,,,,,,,,,,,,,,,,,BijouCREATES,,,,,,,,,Fan ONLY
,,,,,,,,,,,,,,,,,,,,,,BijouCREATES,,,,,,,,,Fan & Mask DUO
Product_1,Product_1,Fan-  TURQUOISE Ankara,"Introducing BijouCREATES luxury handmade fan for the Made in Freetown Collection 

Embrace summer, boss mood and African inspired glamour with these authentic print fans. Turn heads with this beautiful accessory. Fantastic for gifts, home decor and a statement piece with an outfit. Fits into your purse perfectly once folded, and is crisp and interfaced to create a sturdy long-lasting and wonderfully unique item. Pair this fans with one of our bags from the African Heat Series  for a stunning co-ord show stopping look! 

This fan fits into your purse perfectly once folded, and is crisp and interfaced to create a sturdy long-lasting and wonderfully unique item.
Add a matching face mask to this product for a stunning co-ord show stopping look

All fabrics are cut by hand, so the precise placement of prints will always be unique to every order.

FEATURES

Material: 100% cotton, wax print fabrics & Vegan Leather 

Measurements: 
Total opened length: 35 cm 
Folded length : 24 cm 
Open fan radius: 13.5 cm 

Do not machine wash, please wipe down with slightly damp cloth to clean.

SHIPPING

Your item will be made within 1 week (excluding weekends and UK public holidays). Once ready to be shipped, you will receive an email notification so that you know to expect your package within another approximately:

UK: 1-2 working days
Europe: 3-8 working days
USA: 5-10 working days
Rest of this beautiful world: 5-12 working days

Please note that these timings are Royal Mail estimates outside of peak seasons.

All orders are neatly wrapped in white tissue paper and a wax print ribbon. Gift wrapping is also available at checkout
 
SOCIALS

To see behind the scenes and learn more about BijouCREATES you can find @BijouCREATES on Instagram, Tiki's Tok and Facebook. I also LOVE to see where my creations find homes, so please do tag @BijouCreates in your posts and stories!


Please message me from any questions or enquires.",https://www.bijoucreates.co.uk/product-page/fan-blue-ankara,https://i.etsystatic.com/22032131/r/il/9f013a/3951712891/il_fullxfull.3951712891_lp9e.jpg,https://i.etsystatic.com/22032131/r/il/6790c3/3904220302/il_fullxfull.3904220302_3j7d.jpg,https://i.etsystatic.com/22032131/r/il/6f011e/3951716653/il_fullxfull.3951716653_cl52.jpg,https://i.etsystatic.com/22032131/r/il/e100b1/3904220304/il_fullxfull.3904220304_gx3m.jpg,https://i.etsystatic.com/22032131/r/il/26a215/3904222488/il_fullxfull.3904222488_6j63.jpg,https://i.etsystatic.com/22032131/r/il/de0b29/3904225628/il_fullxfull.3904225628_hq4r.jpg,https://i.etsystatic.com/22032131/r/il/039d28/3904225630/il_fullxfull.3904225630_myaj.jpg,,,,15,In Stock,New,,,,,BijouCREATES,,,,,,"<p>&nbsp;Delivery Customs and import taxes</p>

<p>Buyers are responsible for any customs and import taxes that may apply. Sellers aren't responsible for delays due to customs.</p>

<p>Returns &amp; exchanges</p>

<p>I gladly accept returns and exchanges Just contact me within: 14 days of delivery Dispatch returns back to me within: 28&nbsp;days of delivery I don't accept cancellations But please contact me if you have any problems with your order.</p>

<p>The following items can't be returned or exchanged Because of the nature of these items, unless they arrive damaged or defective, I can't accept returns for: Custom or personalised orders Perishable products (like food or flowers) Digital downloads Intimate items (for health/hygiene reasons)</p>

<p>Conditions of return</p>

<p>Buyers are responsible for return postage costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.</p>
",,,
Product_3,Product_3,Shoulder Bag _ Turquoise print,"Its all about fashion accessories, with this new stream line shoulder bag by BijouCREATES! Show some individuality, and inject some heat back into your look with these beautiful west African influences on this bag.

With a light weight, compact design this bag is can be used on the go, dress it up and down formal events and causal with the unique statement look.

Buy bag Only or include matching card holder with initials in your purchase!

Made with vegan leather and 100% authentic African print. Pick from our design fabric options for your beautiful bag! Please feel free to message for enquiries x",https://www.bijoucreates.co.uk/product-page/shoulder-bag-turquoise-print,https://i.etsystatic.com/22032131/r/il/3fadc3/2869219774/il_fullxfull.2869219774_39wz.jpg,https://i.etsystatic.com/22032131/r/il/d996f3/2994640031/il_fullxfull.2994640031_n5vs.jpg,https://i.etsystatic.com/22032131/r/il/b33601/2869220260/il_fullxfull.2869220260_iyju.jpg,https://i.etsystatic.com/22032131/r/il/cc980a/2869218872/il_fullxfull.2869218872_ppxx.jpg,https://i.etsystatic.com/22032131/r/il/1d6f9d/2962018182/il_fullxfull.2962018182_k0pk.jpg,https://i.etsystatic.com/22032131/r/il/c5ca1e/2962018650/il_fullxfull.2962018650_e2fh.jpg,https://i.etsystatic.com/22032131/r/il/881988/2869230618/il_fullxfull.2869230618_f7zy.jpg,https://i.etsystatic.com/22032131/r/il/177cd7/3009725069/il_fullxfull.3009725069_imdm.jpg,https://i.etsystatic.com/22032131/r/il/6840aa/3009725941/il_fullxfull.3009725941_s8lu.jpg,https://i.etsystatic.com/22032131/r/il/432fc1/2869221148/il_fullxfull.2869221148_69ew.jpg,15,In Stock,New,,,,,BijouCREATES,,,,,,"<p>&nbsp;Delivery Customs and import taxes</p>

<p>Buyers are responsible for any customs and import taxes that may apply. Sellers aren't responsible for delays due to customs.</p>

<p>Returns &amp; exchanges</p>

<p>I gladly accept returns and exchanges Just contact me within: 14 days of delivery Dispatch returns back to me within: 28&nbsp;days of delivery I don't accept cancellations But please contact me if you have any problems with your order.</p>

<p>The following items can't be returned or exchanged Because of the nature of these items, unless they arrive damaged or defective, I can't accept returns for: Custom or personalised orders Perishable products (like food or flowers) Digital downloads Intimate items (for health/hygiene reasons)</p>

<p>Conditions of return</p>

<p>Buyers are responsible for return postage costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.</p>
",,Product Type,"Shoulder Bag,Bag + Wallet"
Product_4,Product_4,Vibrant KENTE - Device Case,"More Life More ANKARA. 

This design features our most customisable case for the ultimate unique user. Select from our growing range of beautiful Ankara/ African wax print fabric . With added protection this case uses our heavyweight vegan leather fabric.

1. Select your device size
2. Pick you ankara fabric,
3. Chose the detail positioning  

And your case is ready to order.!!

Optional addition of adding four letter monogram for that additional special touch x
Available for all device, Email for a special request !",https://www.bijoucreates.co.uk/product-page/vibrant-kente-laptop-sleeve-case-device-case,https://i.etsystatic.com/22032131/r/il/2235a7/2690256274/il_fullxfull.2690256274_bpl2.jpg,https://i.etsystatic.com/22032131/r/il/cb82a9/2737939285/il_fullxfull.2737939285_id95.jpg,https://i.etsystatic.com/22032131/r/il/b988be/2690252832/il_fullxfull.2690252832_p6kn.jpg,https://i.etsystatic.com/22032131/r/il/697579/2869234534/il_fullxfull.2869234534_lqfc.jpg,https://i.etsystatic.com/22032131/r/il/cb085f/2690265538/il_fullxfull.2690265538_hy83.jpg,https://i.etsystatic.com/22032131/r/il/868116/2964912891/il_fullxfull.2964912891_q1m6.jpg,https://i.etsystatic.com/22032131/r/il/6d51bf/2964912123/il_fullxfull.2964912123_l5yj.jpg,https://i.etsystatic.com/22032131/r/il/f618c7/2737953529/il_fullxfull.2737953529_4mf2.jpg,https://i.etsystatic.com/22032131/r/il/f1e75a/2737945695/il_fullxfull.2737945695_i8pg.jpg,https://i.etsystatic.com/22032131/r/il/d020b2/2737960873/il_fullxfull.2737960873_pdiz.jpg,20,In Stock,New,,,,,BijouCREATES,,,,,,"<p>&nbsp;</p>

<p>&nbsp;Delivery Customs and import taxes</p>

<p>Buyers are responsible for any customs and import taxes that may apply. Sellers aren't responsible for delays due to customs.</p>

<p>Returns &amp; exchanges</p>

<p>I gladly accept returns and exchanges Just contact me within: 14 days of delivery Dispatch returns back to me within: 28&nbsp;days of delivery I don't accept cancellations But please contact me if you have any problems with your order.</p>

<p>The following items can't be returned or exchanged Because of the nature of these items, unless they arrive damaged or defective, I can't accept returns for: Custom or personalised orders Perishable products (like food or flowers) Digital downloads Intimate items (for health/hygiene reasons)</p>

<p>Conditions of return</p>

<p>Buyers are responsible for return postage costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.</p>
",,Size,13 inch;13 MacBook Pro;15 inch;15inch MacBok Pro;16 inch;Ipad 2/3;iPad Pro
Product_5,Product_5,Tote Bag 100% Cotton canvas,"Shop our beautiful everyday tote bag!

This bag is great for use on the go, shopping and so much more!
It comes in various print options and is fully lined.
This bag us also fully reversible
One side for a bold statement print look and turn inside out for a minimalistic causal look with the fabric detail across the top. 

This bag is reusable and uses heavy weight fabric. It is washable and suitable for all genders!



FEATURES

Material: 
It is 100% cotton and uses heavy weight authentic African print fabric, and it ethically handmade.

All fabrics are cut by hand, so the precise placement of prints will always be unique to every order.


Measurements: 
Bag 38cm x 36cm I 14.9"" x 14.2""
Long handles 65cm | 25.5""
Total bag hanging from shoulder is approx. 72cm | 28.3""

Wash cold or at 30°C to maintain vibrant colours. Air dry. 

SHIPPING

Your item will be made within 1-2 weeks (excluding weekends and UK public holidays). Once ready to be shipped, you will receive an email notification so that you know to expect your package within another approximately:

UK: 1-2 working days
Europe: 3-8 working days
USA: 5-10 working days
Rest of this beautiful world: 5-12 working days

Please note that these timings are Royal Mail estimates outside of peak seasons.

All our orders are lovingly wrapped in white tissue paper and a protective clear wrap, tied with ribbon.
 
SOCIALS

Thank you so much for all the support and growth in my brand✨✨
To see behind the scenes, watch and discover the design and making of my items and learn more about BijouCREATES you can find @BijouCREATRS on Instagram and Facebook. Here you can be part of my journey as a young independent designer.  I would love for you to follow and support me on my adventure of growing my small business. I also LOVE to see where my creations find homes, so please do tag @BijouCreates in your posts and stories!",https://www.bijoucreates.co.uk/product-page/tote-bag-100-cotton-canvas,https://i.etsystatic.com/22032131/r/il/9df532/3050259620/il_fullxfull.3050259620_gppx.jpg,https://i.etsystatic.com/22032131/r/il/293b57/3097990399/il_fullxfull.3097990399_5xb9.jpg,https://i.etsystatic.com/22032131/r/il/dd2d70/3050260412/il_fullxfull.3050260412_i8av.jpg,https://i.etsystatic.com/22032131/r/il/ff939f/3050260542/il_fullxfull.3050260542_5ced.jpg,https://i.etsystatic.com/22032131/r/il/ba8aae/3097990687/il_fullxfull.3097990687_2kay.jpg,https://i.etsystatic.com/22032131/r/il/19fe02/3043585869/il_fullxfull.3043585869_6g9j.jpg,https://i.etsystatic.com/22032131/r/il/0df9d3/2995846648/il_fullxfull.2995846648_5499.jpg,https://i.etsystatic.com/22032131/r/il/0e69cf/3043521977/il_fullxfull.3043521977_azzo.jpg,https://i.etsystatic.com/22032131/r/il/58e18f/2995809068/il_fullxfull.2995809068_hiip.jpg,https://i.etsystatic.com/22032131/r/il/6b3b3d/2995809150/il_fullxfull.2995809150_2f8c.jpg,12.5,In Stock,New,,,,,BijouCREATES,,,,,,"<p>&nbsp;</p>

<p>&nbsp;Delivery Customs and import taxes</p>

<p>Buyers are responsible for any customs and import taxes that may apply. Sellers aren't responsible for delays due to customs.</p>

<p>Returns &amp; exchanges</p>

<p>I gladly accept returns and exchanges Just contact me within: 14 days of delivery Dispatch returns back to me within: 28&nbsp;days of delivery I don't accept cancellations But please contact me if you have any problems with your order.</p>

<p>The following items can't be returned or exchanged Because of the nature of these items, unless they arrive damaged or defective, I can't accept returns for: Custom or personalised orders Perishable products (like food or flowers) Digital downloads Intimate items (for health/hygiene reasons)</p>

<p>Conditions of return</p>

<p>Buyers are responsible for return postage costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.</p>
",,Primary colour,"Regal Moment,;Afro Geometric;Soul Flows;Checkmate"
Product_6,Product_6,Fan-  Kente,"Introducing BijouCREATES luxury handmade fan! Embrace summer, boss mood and African inspired glamour with these authentic print fans. Turn heads with this beautiful accessory. Fantastic for gifts, home decor and a statement piece with an outfit.

Fits into your purse perfectly once folded, and is crisp and interfaced to create a sturdy long-lasting and wonderfully unique item.

All fabrics are cut by hand, so the precise placement of prints will always be unique to every order.

FEATURES

Material: 100% cotton, wax print fabrics & Vegan Leather 

Measurements: 
Total opened length: 35 cm 
Folded length : 24 cm 
Open fan radius: 13.5 cm 

Do not machine wash, please wipe down with slightly damp cloth to clean.

SHIPPING

Your item will be made within 1 week (excluding weekends and UK public holidays). Once ready to be shipped, you will receive an email notification so that you know to expect your package within another approximately:

UK: 1-2 working days
Europe: 3-8 working days
USA: 5-10 working days
Rest of this beautiful world: 5-12 working days

Please note that these timings are Royal Mail estimates outside of peak seasons.

All orders are neatly wrapped in white tissue paper and a wax print ribbon. Gift wrapping is also available at checkout
 
SOCIALS

To see behind the scenes and learn more about BijouCREATES you can find @BijouCREATES on Instagram, Tiki's Tok and Facebook. I also LOVE to see where my creations find homes, so please do tag @BijouCreates in your posts and stories!


Please message me from any questions or enquires.",https://www.bijoucreates.co.uk/product-page/fan-kente,https://i.etsystatic.com/22032131/r/il/9787f5/3120371618/il_fullxfull.3120371618_4rew.jpg,https://i.etsystatic.com/22032131/r/il/d0e5cf/3120376518/il_fullxfull.3120376518_sj1k.jpg,https://i.etsystatic.com/22032131/r/il/fbea15/3120380708/il_fullxfull.3120380708_a1ws.jpg,https://i.etsystatic.com/22032131/r/il/5fbd52/3120371406/il_fullxfull.3120371406_jsic.jpg,https://i.etsystatic.com/22032131/r/il/93f650/3168104095/il_fullxfull.3168104095_5vqw.jpg,https://i.etsystatic.com/22032131/r/il/56d762/3704452428/il_fullxfull.3704452428_jvzh.jpg,https://i.etsystatic.com/22032131/r/il/2e5395/3752033017/il_fullxfull.3752033017_sqjq.jpg,,,,15,In Stock,New,,,,,BijouCREATES,,,,,,"<p>&nbsp;Delivery Customs and import taxes</p>

<p>Buyers are responsible for any customs and import taxes that may apply. Sellers aren't responsible for delays due to customs.</p>

<p>Returns &amp; exchanges</p>

<p>I gladly accept returns and exchanges Just contact me within: 14 days of delivery Dispatch returns back to me within: 28&nbsp;days of delivery I don't accept cancellations But please contact me if you have any problems with your order.</p>

<p>The following items can't be returned or exchanged Because of the nature of these items, unless they arrive damaged or defective, I can't accept returns for: Custom or personalised orders Perishable products (like food or flowers) Digital downloads Intimate items (for health/hygiene reasons)</p>

<p>Conditions of return</p>

<p>Buyers are responsible for return postage costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.</p>
",,,
Product_7,Product_7,Fan-  Golden,"Introducing BijouCREATES luxury handmade fan!
 
Embrace summer, boss mood and African inspired glamour with these authentic print fans. Turn heads with this beautiful accessory. Fantastic for gifts, home decor and a statement piece with an outfit. Fits into your purse perfectly once folded, and is crisp and interfaced to create a sturdy long-lasting and wonderfully unique item. Add a matching face mask to this product for a stunning co-ord show stopping look All fabrics are cut by hand, so the precise placement of prints will always be unique to every order.
 
FEATURES
Material: 100% cotton, wax print fabrics & Vegan Leather Measurements: Total opened length: 35 cm Folded length : 24 cm Open fan radius: 13.5 cm Do not machine wash, please wipe down with slightly damp cloth to clean.
 
SHIPPING
Your item will be made within 1 week (excluding weekends and UK public holidays). Once ready to be shipped, you will receive an email notification so that you know to expect your package within another approximately: UK: 1-2 working days Europe: 3-8 working days USA: 5-10 working days Rest of this beautiful world: 5-12 working days Please note that these timings are Royal Mail estimates outside of peak seasons. All orders are neatly wrapped in white tissue paper and a wax print ribbon. Gift wrapping is also available at checkout
 
SOCIALS
To see behind the scenes and learn more about BijouCREATES you can find @BijouCREATES on Instagram, Tiki's Tok and Facebook. I also LOVE to see where my creations find homes, so please do tag @BijouCreates in your posts and stories! Please message me from any questions or enquires.",https://www.bijoucreates.co.uk/product-page/fan-golden-1,,,,,,,,,,,15,In Stock,New,,,,,BijouCREATES,,,,,,"<p>&nbsp;Delivery Customs and import taxes</p>

<p>Buyers are responsible for any customs and import taxes that may apply. Sellers aren't responsible for delays due to customs.</p>

<p>Returns &amp; exchanges</p>

<p>I gladly accept returns and exchanges Just contact me within: 14 days of delivery Dispatch returns back to me within: 28&nbsp;days of delivery I don't accept cancellations But please contact me if you have any problems with your order.</p>

<p>The following items can't be returned or exchanged Because of the nature of these items, unless they arrive damaged or defective, I can't accept returns for: Custom or personalised orders Perishable products (like food or flowers) Digital downloads Intimate items (for health/hygiene reasons)</p>

<p>Conditions of return</p>

<p>Buyers are responsible for return postage costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.</p>
",,Product Type,"Fan ONLY,Fan & Face mask"
Product_8,Product_8,Fan-  Violet Ankara,"Introducing BijouCREATES luxury handmade fan!
 
Embrace summer, boss mood and African inspired glamour with these authentic print fans. Turn heads with this beautiful accessory. Fantastic for gifts, home decor and a statement piece with an outfit. Fits into your purse perfectly once folded, and is crisp and interfaced to create a sturdy long-lasting and wonderfully unique item. Add a matching face mask to this product for a stunning co-ord show stopping look All fabrics are cut by hand, so the precise placement of prints will always be unique to every order.
 
FEATURES
Material: 100% cotton, wax print fabrics & Vegan Leather Measurements: Total opened length: 35 cm Folded length : 24 cm Open fan radius: 13.5 cm Do not machine wash, please wipe down with slightly damp cloth to clean.
 
SHIPPING
Your item will be made within 1 week (excluding weekends and UK public holidays). Once ready to be shipped, you will receive an email notification so that you know to expect your package within another approximately: UK: 1-2 working days Europe: 3-8 working days USA: 5-10 working days Rest of this beautiful world: 5-12 working days Please note that these timings are Royal Mail estimates outside of peak seasons. All orders are neatly wrapped in white tissue paper and a wax print ribbon. Gift wrapping is also available at checkout
 
SOCIALS
To see behind the scenes and learn more about BijouCREATES you can find @BijouCREATES on Instagram, Tiki's Tok and Facebook. I also LOVE to see where my creations find homes, so please do tag @BijouCreates in your posts and stories! Please message me from any questions or enquires.",https://www.bijoucreates.co.uk/product-page/fan-violet-ankara,,,,,,,,,,,15,In Stock,New,,,,,BijouCREATES,,,,,,"<p>&nbsp;Delivery Customs and import taxes</p>

<p>Buyers are responsible for any customs and import taxes that may apply. Sellers aren't responsible for delays due to customs.</p>

<p>Returns &amp; exchanges</p>

<p>I gladly accept returns and exchanges Just contact me within: 14 days of delivery Dispatch returns back to me within: 28&nbsp;days of delivery I don't accept cancellations But please contact me if you have any problems with your order.</p>

<p>The following items can't be returned or exchanged Because of the nature of these items, unless they arrive damaged or defective, I can't accept returns for: Custom or personalised orders Perishable products (like food or flowers) Digital downloads Intimate items (for health/hygiene reasons)</p>

<p>Conditions of return</p>

<p>Buyers are responsible for return postage costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.</p>
",,Product option,Fan ONLY;Fan & Mask Set
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_10,Product_10,Monochromatic Vibes Shoulder Bag,"It�s all about fashion accessories, with this new streamline shoulder bag by BijouCREATES!
 
Bring back this classic stable shape into your collection, whilst showing some individuality. Inject some heat back into your look with these beautiful west African influences on this bag.
 
With a light weight, compact design this bag is can be used on the go, dress it up and down formal events and causal with the unique statement look. Made with vegan leather and 100% authentic African print. Pick from our design fabric options for your beautiful bag!
Please feel free to message for enquiries",https://www.bijoucreates.co.uk/product-page/shoulder-bag-2,https://www.bijoucreates.co.uk/product-page/shoulder-bag-2,,,,,,,,,,15,In Stock,New,,,,,BijouCREATES,,,,,,"<p>&nbsp;Delivery Customs and import taxes</p>

<p>Buyers are responsible for any customs and import taxes that may apply. Sellers aren't responsible for delays due to customs.</p>

<p>Returns &amp; exchanges</p>

<p>I gladly accept returns and exchanges Just contact me within: 14 days of delivery Dispatch returns back to me within: 28&nbsp;days of delivery I don't accept cancellations But please contact me if you have any problems with your order.</p>

<p>The following items can't be returned or exchanged Because of the nature of these items, unless they arrive damaged or defective, I can't accept returns for: Custom or personalised orders Perishable products (like food or flowers) Digital downloads Intimate items (for health/hygiene reasons)</p>

<p>Conditions of return</p>

<p>Buyers are responsible for return postage costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.</p>
",,,
Product_13,Product_13,Kente Print Shoulder Bag,"Its all about fashion accessories, with this new stream line shoulder bag by BijouCREATES! Show some individuality, and inject some heat back into your look with these beautiful west African influences on this bag.

With a light weight, compact design this bag is can be used on the go, dress it up and down formal events and causal with the unique statement look.
Made with vegan leather and 100% authentic African print. Pick from our design fabric options for your beautiful bag! Please feel free to message for enquiries x",https://www.bijoucreates.co.uk/product-page/shoulder-bag,https://i.etsystatic.com/22032131/r/il/38e856/4781893359/il_fullxfull.4781893359_30nr.jpg,https://i.etsystatic.com/22032131/r/il/a2e486/2998615666/il_fullxfull.2998615666_squa.jpg,https://i.etsystatic.com/22032131/r/il/a49a63/2887267938/il_fullxfull.2887267938_dh3j.jpg,https://i.etsystatic.com/22032131/r/il/98034c/2797153888/il_fullxfull.2797153888_anv8.jpg,https://i.etsystatic.com/22032131/r/il/49c15c/2797151202/il_fullxfull.2797151202_o3m5.jpg,https://i.etsystatic.com/22032131/r/il/95364e/2756102348/il_fullxfull.2756102348_co5l.jpg,https://i.etsystatic.com/22032131/r/il/9bad30/2457553513/il_fullxfull.2457553513_fipb.jpg,https://i.etsystatic.com/22032131/r/il/c4ec98/2409920768/il_fullxfull.2409920768_h4m5.jpg,https://i.etsystatic.com/22032131/r/il/3ed20a/2844822521/il_fullxfull.2844822521_ngm7.jpg,https://i.etsystatic.com/22032131/r/il/dc2e00/2844828315/il_fullxfull.2844828315_i0bf.jpg,18,In Stock,New,,,,,BijouCREATES,,,,,,"<p>Delivery Customs and import taxes</p>

<p>Buyers are responsible for any customs and import taxes that may apply. Sellers aren't responsible for delays due to customs.</p>

<p>Returns &amp; exchanges</p>

<p>I gladly accept returns and exchanges Just contact me within: 14 days of delivery Dispatch returns back to me within: 28&nbsp;days of delivery I don't accept cancellations But please contact me if you have any problems with your order.</p>

<p>The following items can't be returned or exchanged Because of the nature of these items, unless they arrive damaged or defective, I can't accept returns for: Custom or personalised orders Perishable products (like food or flowers) Digital downloads Intimate items (for health/hygiene reasons)</p>

<p>Conditions of return</p>

<p>Buyers are responsible for return postage costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.</p>
",,,
